entity_id,preferred_english_title,suggested_urdu_title,canonical_key,language_group,occurrence_count,variant_count,relationship_edge_count,parent_names,child_names,main_path_order,source_ids,source_pages,source_refs_sample,known_or_suggested_wikidata_qid,notability_score_0_100,deletion_risk_score_0_100,page_class,simplewiki_recommendation,urduwiki_recommendation,wikidata_recommendation,duplicate_risk_flag,suspect_entity_reason,privacy_review_required,suggested_categories_en,suggested_categories_ur,draft_context_summary,all_variants_pipe
ENT_5BA4287C94,سید نیاز علی بن سید محبت علی دینی وراثت اور عملی زندگی سید نیاز علی,سید نیاز علی بن سید محبت علی دینی وراثت اور عملی زندگی سید نیاز علی,سید نیاز علی بن سید محبت علی دینی وراثت اور عملی زندگی سید نیاز علی,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 1848,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: سید نیاز علی بن سید محبت علی دینی وراثت اور عملی زندگی سید نیاز علی بن سید محبت علی کو دینی تعلیمات اور روحانی علم سے وابستہ سمجھا جاتا ہے ان سے بعض تعلیمات روایت کی جاتی ہیں، جو ان کی روحانی وابستگی کو ظاہر کرتی ہیں تاہم، وہ اس شعبے میں کسی شہرت یا خاص مقام کے حامل نہیں ہیں، کیو...,سید نیاز علی بن سید محبت علی دینی وراثت اور عملی زندگی سید نیاز علی
ENT_99D0469A69,سید نیاز علی بن سید محبت علی نے پرانی دستاویزات کو خود بھی پڑھا تھا،,سید نیاز علی بن سید محبت علی نے پرانی دستاویزات کو خود بھی پڑھا تھا،,سید نیاز علی بن سید محبت علی نے پرانی دستاویزات کو خود بھی پڑھا تھا،,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 1834,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: قات ہوئی تھی، جبکہ خادم الفقرا ء و المساکین مخدوم حامد محمد نوبہار خامس المعروف مخدوم سید سلطان جہانیاں نقوی بخاری سجادہ نشین دربار عالیہ جلالیہ اوچ شریف صاحب بھی سید محبت علی کی اولاد و نسل کو بخوبی پہچانتے ہیں اور ان کی تاریخ سے بھی واقف ہیں مزید معلومات معتبر شیعہ اثنا عشری ذر...,سید نیاز علی بن سید محبت علی نے پرانی دستاویزات کو خود بھی پڑھا تھا،
ENT_FFA5EEF42C,سید نیاز علی بن سید محبت علی کی تین بیٹیاں ہیں خاندان کراچی میں آباد,سید نیاز علی بن سید محبت علی کی تین بیٹیاں ہیں خاندان کراچی میں آباد,سید نیاز علی بن سید محبت علی کی تین بیٹیاں ہیں خاندان کراچی میں اباد,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 1750,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: ● سید نیاز علی بن سید محبت علی کی تین بیٹیاں ہیں خاندان کراچی میں آباد ہے۔,سید نیاز علی بن سید محبت علی کی تین بیٹیاں ہیں خاندان کراچی میں آباد
ENT_97BE321A46,سید نیاز علی میں پائی گئی، تاہم سید نیاز علی کی تعلیم تصوف کے زیرِ,سید نیاز علی میں پائی گئی، تاہم سید نیاز علی کی تعلیم تصوف کے زیرِ,سید نیاز علی میں پايی گيی، تاہم سید نیاز علی کی تعلیم تصوف کے زیر,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 1775,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: فقہی شناخت اور خاموشی آپ نے اپنے اور والد اور تایا کے آبائی فقہ کو بڑی حد تک چھپانے کی کوشش کی آپ نہیں چاہتے تھے کہ آپ کی اولاد یا آپ کے بھائیوں کی نسل کو اس تبدیلی کا علم ہو آپ نے اپنی بریلوی سنی شناخت کو قائم کرنے کی غرض سے تاریخی تحریر کو روک دیا اگر کسی نے بہت اصرار کیا تو آپ...,سید نیاز علی میں پائی گئی، تاہم سید نیاز علی کی تعلیم تصوف کے زیرِ
ENT_EB08987F54,سید نیاز علی نسبی اور روحانی معاملات میں واقفیت رکھتے وہ عام زندگی بسر کرتے,سید نیاز علی نسبی اور روحانی معاملات میں واقفیت رکھتے وہ عام زندگی بسر کرتے,سید نیاز علی نسبی اور روحانی معاملات میں واقفیت رکھتے وہ عام زندگی بسر کرتے,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 1849,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: روحانی اور نسبی پس منظر سید نیاز علی نسبی اور روحانی معاملات میں واقفیت رکھتے وہ عام زندگی بسر کرتے لیکن اپنے پیر و مرشد سے جُڑے رہ کر کچھ حکمت و علم سیکھ چکے ہیں۔,سید نیاز علی نسبی اور روحانی معاملات میں واقفیت رکھتے وہ عام زندگی بسر کرتے
ENT_B90888A9D6,سید نیاز علی نے ماسٹرز کیا اور ایک سرکاری ملازمت اختیار کی، سید قمر علی,سید نیاز علی نے ماسٹرز کیا اور ایک سرکاری ملازمت اختیار کی، سید قمر علی,سید نیاز علی نے ماسٹرز کیا اور ایک سرکاری ملازمت اختیار کی، سید قمر علی,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 1771,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: خاندان کی محنت اور تعلیمی خلا اسی دوران، غربت کا ماحول بھی قائم رہا آپ کے بھائیوں نے اپنی اپنی گھریلو ذمہ داریاں سنبھالیں آپ کے بڑے بیٹے سید قدیر علی نے بھی اپنے کنبے کی ذمہ داری اٹھائی دوسرے بیٹے سید امیر علی بھائی کے شانہ بشانہ رہے چچاؤں کے مشورے پر عمل کرتے، محنت کرتے، آپ کے م...,سید نیاز علی نے ماسٹرز کیا اور ایک سرکاری ملازمت اختیار کی، سید قمر علی
ENT_C596234C61,سید نیاز علی کو بتایا کہ ہمارے لوگ یہاں آباد ہیں جن کا علم ان,سید نیاز علی کو بتایا کہ ہمارے لوگ یہاں آباد ہیں جن کا علم ان,سید نیاز علی کو بتایا کہ ہمارے لوگ یہاں اباد ہیں جن کا علم ان,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 1601,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: 1990 کے قریب شجرہ نسب کا ایک حصہ چوری ہو گیا جو کہ سب سے قدیم نسخہ تھا، مگر اس کی چند عربی و فارسی کی تحریریں اور دیگر نقلیں جو اردو میں منتقل ہو چکی تھیں وہ باقی رہیں لیکن سید محبت علی نے 1947 وقت ہجرت ہی اپنے مشاجرات اُوچ شریف میں جمع کروا دیے تھے، جب آپ علاج کے سلسلے میں لاہور...,سید نیاز علی کو بتایا کہ ہمارے لوگ یہاں آباد ہیں جن کا علم ان
ENT_3A0FC4410B,سید نیاز علی کے علاوہ، سید محبت علی کے بڑے بیٹے سید امید علی کے,سید نیاز علی کے علاوہ، سید محبت علی کے بڑے بیٹے سید امید علی کے,سید نیاز علی کے علاوہ، سید محبت علی کے بڑے بیٹے سید امید علی کے,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 1851,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: سید محبت علی کی نسل میں دینی تعلیم کا تسلسل سید محبت علی کی نسل میں سید نیاز علی کے علاوہ، سید محبت علی کے بڑے بیٹے سید امید علی کے بیٹے سید قدیر علی نقوی نے اپنی اولاد کو اچھی دینی اور دنیاوی تعلیم سے آراستہ کیا خاص طور پر، سید قدیر علی نے اپنے دوسرے بیٹے، سید شاہ زین علی نقوی ک...,سید نیاز علی کے علاوہ، سید محبت علی کے بڑے بیٹے سید امید علی کے
ENT_2BB1244309,سید نیاز علی، سید اعجاز علی، سیدہ روبینہ، اور سید جاوید علی۔,سید نیاز علی، سید اعجاز علی، سیدہ روبینہ، اور سید جاوید علی۔,سید نیاز علی، سید اعجاز علی، سیدہ روبینہ، اور سید جاوید علی۔,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 1734,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: جبکہ سیدہ مُنّی خاتون کے بطن سے جو اولاد ہوئی، وہ یہ ہیں: سیدہ امینہ، سید شباب علی، سید نیاز علی، سید اعجاز علی، سیدہ روبینہ، اور سید جاوید علی۔,سید نیاز علی، سید اعجاز علی، سیدہ روبینہ، اور سید جاوید علی۔
ENT_CC9F94F602,سید وجاہت علی نقوی، سید حاشر علی نقوی اور سید حارس علی نقوی ہیں یہ,سید وجاہت علی نقوی، سید حاشر علی نقوی اور سید حارس علی نقوی ہیں یہ,سید وجاہت علی نقوی، سید حاشر علی نقوی اور سید حارس علی نقوی ہیں یہ,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 1751,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: ● سید جاوید علی بن سید محبت علی کے تین بیٹے اور ایک بیٹی ہیں بیٹے سید وجاہت علی نقوی، سید حاشر علی نقوی اور سید حارس علی نقوی ہیں یہ خاندان کراچی میں آباد ہے۔,سید وجاہت علی نقوی، سید حاشر علی نقوی اور سید حارس علی نقوی ہیں یہ
ENT_4FFBDE5B71,سید وزیر علی شاہ اور سید سردار علی شاہ کی نسلیں بھی الگ الگ شاخوں,سید وزیر علی شاہ اور سید سردار علی شاہ کی نسلیں بھی الگ الگ شاخوں,سید وزیر علی شاہ اور سید سردار علی شاہ کی نسلیں بھی الگ الگ شاخوں,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 1589,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: اس کے برعکس، سید امیر علی شاہؒ کے بعد خاندان کی تاریخ، شجرہ اور روایات زیادہ واضح اور مربوط صورت میں سامنے آتی ہیں، اسی لیے انہیں آلِ امیر کی تاریخ میں ایک مرکزی اور فیصلہ کن مقام حاصل ہے، جبکہ ان کے بھائی ضامن شاہؒ، سید وزیر علی شاہؒ اور سید سردار علی شاہؒ کی نسلیں بھی الگ الگ ش...,سید وزیر علی شاہ اور سید سردار علی شاہ کی نسلیں بھی الگ الگ شاخوں
ENT_5B3D651F44,سید پَلوان شاہ (کرم ایجنسی) ، غازی بابا (وڈپگہ شریف، پشاور) سلسلہ روحانیت آپ سلسلہ,سید پَلوان شاہ (کرم ایجنسی) ، غازی بابا (وڈپگہ شریف، پشاور) سلسلہ روحانیت آپ سلسلہ,سید پلوان شاہ کرم ایجنسی ، غازی بابا وڈپگہ شریف، پشاور سلسلہ روحانیت اپ سلسلہ,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 1206,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: سیدہ فاطمہ حبیبہ سعیدہ (دوسری بیٹی بدرالدین بھاکری): بیٹے: سید احمد کبیر (والدِ مخدوم جہانیاں جہاں گشت) اہم خلفاء اور اولیاء سلسلہ مخدوم جہانیاں جہاں گشتؒ، ابو محمد عبداللہ (برہان الدین قطبِ عالم) ؒ، شاہِ عالم گجراتی ؒ، بہاؤالدین محمد معصوم ؒ، صدرالدین محمد غوث ؒ، بابا شاہ جمال (...,سید پَلوان شاہ (کرم ایجنسی) ، غازی بابا (وڈپگہ شریف، پشاور) سلسلہ روحانیت آپ سلسلہ
